Unnamed: 0;geometry;label;date;tile_number;id;location_id;image_dir;chemin_directory;date_satellites_S1;nouveau_chemin;latitude_centroid;longitude_centroid;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;pressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;sunrise;sunriseEpoch;sunset;sunsetEpoch;moonphase;conditions;description;icon;stations;source;timezone;folder
1314;[[[25.901387, -24.635567], [25.900982, -24.6818], [25.951582, -24.682162], [25.951968, -24.635928], [25.901387, -24.635567]]];0;08/01/2019;-121;sen12floods_s1_labels_0135_2019_01_08;135;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0135_2019_01_08;'0135;20190108;['sen12flood\\0135\\S1A_IW_GRDH_1SDV_20190108T164727_20190108T164754_025388_02CFC8_AB4C_corrected_VH.tif', 'sen12flood\\0135\\S1A_IW_GRDH_1SDV_20190108T164727_20190108T164754_025388_02CFC8_AB4C_corrected_VV.tif'];-24.65886569809817;25.92647981641888;35.0;20.0;27.4;33.7;20.0;27.0;13.2;44.7;;0.0;0.0;;;;72.4;38.9;306.8;1011.1;45.1;10.0;;;;05:35:26;1546918526;19:10:06;1546967406;0.08;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['FBSK', '68240099999'];obs;Africa/Gaborone;135
1315;[[[48.797732, 31.5361], [48.798815, 31.489939], [48.852685, 31.490854], [48.851629, 31.537017], [48.797732, 31.5361]]];0;13/03/2019;20;sen12floods_s1_labels_0276_2019_03_13;276;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0276_2019_03_13;'0276;20190313;['sen12flood\\0276\\S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8_corrected_VH.tif', 'sen12flood\\0276\\S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8_corrected_VV.tif'];31.51347943267032;48.82521535512093;26.0;10.1;19.4;26.0;10.1;19.4;4.1;42.1;;0.0;0.0;;;;;7.6;207.9;1017.5;34.1;9.8;;;;06:27:54;1552445874;18:21:06;1552488666;0.23;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['OIAW', '40811099999', 'OIAI', '40812099999'];obs;Asia/Tehran;276
1316;[[[34.859977, -19.680119], [34.860512, -19.726364], [34.909347, -19.72585], [34.908799, -19.679607], [34.859977, -19.680119]]];0;02/03/2019;67;sen12floods_s1_labels_67_2019_03_02;67;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_67_2019_03_02;'67;20190302;['sen12flood\\67\\S1A_IW_GRDH_1SDV_20190302T030905_20190302T030930_026153_02EB31_1973_corrected_VH.tif', 'sen12flood\\67\\S1A_IW_GRDH_1SDV_20190302T030905_20190302T030930_026153_02EB31_1973_corrected_VV.tif'];-19.702986029436623;34.8846585980907;32.0;26.0;29.0;37.9;26.0;32.9;23.8;74.1;0.0;0.0;0.0;;;;;0.0;;1010.9;36.1;11.0;;;;05:38:30;1551497910;18:06:31;1551542791;0.86;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['FQBR', '67297099999'];obs;Africa/Maputo;67
1317;[[[32.617342, 0.304526], [32.617343, 0.258205], [32.663355, 0.258206], [32.663354, 0.304527], [32.617342, 0.304526]]];0;04/01/2019;85;sen12floods_s1_labels_0085_2019_01_04;85;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0085_2019_01_04;'0085;20190104;['sen12flood\\0085\\S1A_IW_GRDH_1SDV_20190104T032801_20190104T032826_025322_02CD47_5519_corrected_VH.tif', 'sen12flood\\0085\\S1A_IW_GRDH_1SDV_20190104T032801_20190104T032826_025322_02CD47_5519_corrected_VV.tif'];0.2813659999999994;32.64034850000001;26.1;20.1;23.3;26.1;20.1;23.3;19.6;80.6;0.0;0.0;0.0;;;;;37.1;161.4;1016.5;42.0;9.9;;;;06:51:05;1546573865;18:57:22;1546617442;0.94;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['63705099999'];obs;Africa/Kampala;85
1318;[[[48.527068, 31.577325], [48.528285, 31.531174], [48.582169, 31.532204], [48.580978, 31.578358], [48.527068, 31.577325]]];0;15/03/2019;8;sen12floods_s1_labels_8_2019_03_15;8;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_8_2019_03_15;'8;20190315;['sen12flood\\8\\S1B_IW_GRDH_1SDV_20190315T024546_20190315T024609_015359_01CC22_8A5B_corrected_VH.tif', 'sen12flood\\8\\S1B_IW_GRDH_1SDV_20190315T024546_20190315T024609_015359_01CC22_8A5B_corrected_VV.tif'];31.554767114651177;48.55462519488205;24.0;14.9;18.8;24.0;14.9;18.8;8.2;54.9;;0.0;0.0;;;;;14.8;298.8;1012.7;27.6;7.8;;;;06:26:30;1552618590;18:23:33;1552661613;0.3;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['40794099999', 'OIAW', '40811099999'];obs;Asia/Tehran;8
1319;[[[146.802672, -19.230646], [146.802617, -19.276917], [146.851344, -19.276963], [146.851385, -19.230692], [146.802672, -19.230646]]];1;05/02/2019;57;sen12floods_s1_labels_0313_2019_02_05;313;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0313_2019_02_05;'0313;20190205;['sen12flood\\0313\\S1B_IW_GRDH_1SDV_20190205T194327_20190205T194356_014815_01BA56_586F_corrected_VH.tif', 'sen12flood\\0313\\S1B_IW_GRDH_1SDV_20190205T194327_20190205T194356_014815_01BA56_586F_corrected_VV.tif'];-19.253805608019853;146.82700449769072;29.0;24.0;26.1;35.6;24.0;27.5;24.8;92.9;18.625;100.0;12.5;['rain'];;;;31.7;108.9;1000.1;68.5;9.1;;;;05:59:46;1549310386;18:53:17;1549356797;0.0;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;['95296099999', 'CBGR', 'YBTL', '94294099999', '95295099999', '95293099999'];obs;Australia/Brisbane;313
1320;[[[17.034965, -22.505195], [17.035642, -22.55142], [17.085407, -22.550782], [17.084713, -22.504559], [17.034965, -22.505195]]];0;10/01/2019;7;sen12floods_s1_labels_7_2019_01_10;7;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_7_2019_01_10;'7;20190110;['sen12flood\\7\\S1B_IW_GRDH_1SDV_20190110T172004_20190110T172029_014434_01ADF8_BD95_corrected_VH.tif', 'sen12flood\\7\\S1B_IW_GRDH_1SDV_20190110T172004_20190110T172029_014434_01ADF8_BD95_corrected_VV.tif'];-22.527990320181743;17.060181609697374;31.0;11.5;22.3;29.2;11.5;21.8;-8.7;17.2;0.0;0.0;0.0;;;;57.6;24.7;294.6;1018.4;10.1;20.1;360.7;31.0;10.0;06:16:36;1547093796;19:41:32;1547142092;0.14;Clear;Clear conditions throughout the day.;clear-day;['68002099999', 'FYWE', 'FYWW', '68110099999', 'FYWH', '68112099999', 'C9040'];obs;Africa/Windhoek;7
1321;[[[48.698468, 30.49789], [48.699554, 30.451725], [48.752841, 30.452654], [48.75178, 30.498821], [48.698468, 30.49789]]];0;01/04/2019;19;sen12floods_s1_labels_19_2019_04_01;19;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_19_2019_04_01;'19;20190401;['sen12flood\\19\\S1A_IW_GRDH_1SDV_20190401T144244_20190401T144309_026598_02FB8E_B32F_corrected_VH.tif', 'sen12flood\\19\\S1A_IW_GRDH_1SDV_20190401T144244_20190401T144309_026598_02FB8E_B32F_corrected_VV.tif'];30.47527430975181;48.72566085836938;25.4;15.6;22.5;25.4;15.6;22.5;13.0;56.0;;0.0;0.0;;;;57.6;46.8;202.1;1006.1;61.3;8.3;;;;07:04:50;1554086090;19:33:46;1554131026;0.87;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['OIAM', '40831099999', '40691099999', '40780199999', 'OIAA'];obs;Asia/Tehran;19
1322;[[[28.440629, -15.428157], [28.440949, -15.474431], [28.488665, -15.474116], [28.488334, -15.427842], [28.440629, -15.428157]]];0;09/02/2019;73;sen12floods_s1_labels_0073_2019_02_09;73;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0073_2019_02_09;'0073;20190209;['sen12flood\\0073\\S1B_IW_GRDH_1SDV_20190209T163240_20190209T163305_014871_01BC1F_7E74_corrected_VH.tif', 'sen12flood\\0073\\S1B_IW_GRDH_1SDV_20190209T163240_20190209T163305_014871_01BC1F_7E74_corrected_VV.tif'];-15.451137388984565;28.464644262493284;26.7;17.7;21.3;26.7;17.7;21.3;18.0;82.2;;0.0;0.0;;;;;20.5;80.7;1018.2;66.0;13.7;;;;06:00:02;1549684802;18:40:28;1549730428;0.15;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['FLKK', '67665099999'];obs;Africa/Lusaka;73
1323;[[[48.749651, 30.591154], [48.750717, 30.544987], [48.804057, 30.545898], [48.803016, 30.592066], [48.749651, 30.591154]]];0;01/04/2019;-8;sen12floods_s1_labels_0248_2019_04_01;248;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0248_2019_04_01;'0248;20190401;['sen12flood\\0248\\S1A_IW_GRDH_1SDV_20190401T144244_20190401T144309_026598_02FB8E_B32F_corrected_VH.tif', 'sen12flood\\0248\\S1A_IW_GRDH_1SDV_20190401T144244_20190401T144309_026598_02FB8E_B32F_corrected_VV.tif'];30.568528054654607;48.77686026398992;25.3;14.7;22.5;25.3;14.7;22.5;13.1;56.3;;0.0;0.0;;;;57.6;44.4;197.2;1006.0;61.4;8.5;;;;07:04:35;1554086075;19:33:37;1554131017;0.87;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['OIAM', '40831099999', '40691099999', '40780199999', 'OIAA'];obs;Asia/Tehran;248
3286;[[[36.752383, -17.784428], [36.75335, -17.830607], [36.801563, -17.829673], [36.800584, -17.783497], [36.752383, -17.784428]]];0;09/03/2019;-94;sen12floods_s1_labels_0162_2019_03_09;162;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0162_2019_03_09;'0162;20190309;['sen12flood\\0162\\S1A_IW_GRDH_1SDV_20190309T030013_20190309T030038_026255_02EEF0_7D38_corrected_VH.tif', 'sen12flood\\0162\\S1A_IW_GRDH_1SDV_20190309T030013_20190309T030038_026255_02EEF0_7D38_corrected_VV.tif', 'sen12flood\\0162\\S1B_IW_GRDH_1SDV_20190309T155906_20190309T155935_015279_01C97E_79BA_corrected_VH.tif', 'sen12flood\\0162\\S1B_IW_GRDH_1SDV_20190309T155906_20190309T155935_015279_01C97E_79BA_corrected_VV.tif'];-17.807052217209865;36.77696977958627;30.0;24.0;26.7;35.7;24.0;28.5;24.2;87.1;10.0;100.0;12.5;['rain'];;;;24.1;227.1;1010.2;66.6;12.8;;;;05:34:00;1552102440;17:52:43;1552146763;0.1;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;['FQQL', '67283099999'];obs;Africa/Maputo;162
1325;[[[30.125653, -1.901331], [30.125737, -1.947584], [30.171705, -1.947497], [30.17162, -1.901247], [30.125653, -1.901331]]];0;25/12/2018;24;sen12floods_s1_labels_0024_2018_12_25;24;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0024_2018_12_25;'0024;20181225;['sen12flood\\0024\\S1B_IW_GRDH_1SDV_20181225T161955_20181225T162020_014200_01A652_D84A_corrected_VH.tif', 'sen12flood\\0024\\S1B_IW_GRDH_1SDV_20181225T161955_20181225T162020_014200_01A652_D84A_corrected_VV.tif'];-1.9244148347693253;30.148678501844003;26.2;15.1;20.8;26.2;15.1;20.8;16.4;77.6;3.982;100.0;4.17;['rain'];;;;18.3;60.5;1019.1;67.1;8.4;;;;05:52:27;1545709947;18:06:22;1545753982;0.59;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.;rain;['HRYR', '63726099999', '64387099999', '64383099999'];obs;Africa/Kigali;24
1820;[[[-1.59546, 6.684562], [-1.595591, 6.63826], [-1.549285, 6.638126], [-1.549149, 6.684427], [-1.59546, 6.684562]]];0;04/01/2019;108;sen12floods_s1_labels_0108_2019_01_04;108;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0108_2019_01_04;'0108;20190104;['sen12flood\\0108\\S1B_IW_GRDH_1SDV_20190104T181741_20190104T181806_014348_01AB27_32F7_corrected_VH.tif', 'sen12flood\\0108\\S1B_IW_GRDH_1SDV_20190104T181741_20190104T181806_014348_01AB27_32F7_corrected_VV.tif'];6.661344167078985;-1.5723713309330145;33.0;25.4;29.3;32.0;25.4;29.6;18.2;55.7;;0.0;0.0;;;;;11.2;312.2;1013.1;17.5;6.6;;;;06:18:42;1546582722;18:03:34;1546625014;0.95;Clear;Clear conditions throughout the day.;clear-day;['DGSI', '65442099999'];obs;Africa/Accra;108
3048;[[[18.682633, -33.850628], [18.681385, -33.896767], [18.736717, -33.897797], [18.737935, -33.851655], [18.682633, -33.850628]]];0;21/12/2018;5;sen12floods_s1_labels_0005_2018_12_21;5;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0005_2018_12_21;'0005;20181221;['sen12flood\\0005\\S1A_IW_GRDH_1SDV_20181221T173347_20181221T173412_025126_02C648_A3BD_corrected_VH.tif', 'sen12flood\\0005\\S1A_IW_GRDH_1SDV_20181221T173347_20181221T173412_025126_02C648_A3BD_corrected_VV.tif', 'sen12flood\\0005\\S1A_IW_GRDH_1SDV_20181221T173412_20181221T173437_025126_02C648_B354_corrected_VH.tif', 'sen12flood\\0005\\S1A_IW_GRDH_1SDV_20181221T173412_20181221T173437_025126_02C648_B354_corrected_VV.tif'];-33.87421384434506;18.70966768802728;26.5;19.0;22.3;26.5;19.0;22.3;16.2;69.4;0.0;0.0;0.0;;;;33.0;37.1;217.6;1012.9;49.5;14.9;277.3;21.9;8.0;05:30:57;1545363057;19:55:27;1545414927;0.46;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['68713099999', 'E3102', '68816099999', '68817099999', 'FACT', '68911099999', '68819099999'];obs;Africa/Johannesburg;5
1328;[[[32.629098, -20.197137], [32.628988, -20.243402], [32.678009, -20.243499], [32.678104, -20.197233], [32.629098, -20.197137]]];1;25/03/2019;34;sen12floods_s1_labels_34_2019_03_25;34;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_34_2019_03_25;'34;20190325;['sen12flood\\34\\S1B_IW_GRDH_1SDV_20190325T031623_20190325T031648_015505_01D0E3_8490_corrected_VH.tif', 'sen12flood\\34\\S1B_IW_GRDH_1SDV_20190325T031623_20190325T031648_015505_01D0E3_8490_corrected_VV.tif'];-20.220318930255072;32.653549833060964;27.4;20.9;24.2;27.5;20.9;24.2;14.9;57.7;;0.0;0.0;;;;;3.6;80.0;;15.0;27.5;;;;05:54:21;1553486061;17:56:14;1553529374;0.64;Clear;Clear conditions throughout the day.;clear-day;['67897099999', '67983099999'];obs;Africa/Harare;34
1329;[[[25.90179, -24.589334], [25.901387, -24.635567], [25.951968, -24.635928], [25.952353, -24.589694], [25.90179, -24.589334]]];0;26/12/2018;-124;sen12floods_s1_labels_0132_2018_12_26;132;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0132_2018_12_26;'0132;20181226;['sen12flood\\0132\\S1B_IW_GRDH_1SDV_20181226T165453_20181226T165522_014215_01A6D3_3910_corrected_VH.tif', 'sen12flood\\0132\\S1B_IW_GRDH_1SDV_20181226T165453_20181226T165522_014215_01A6D3_3910_corrected_VV.tif'];-24.6126321224494;25.926874567761217;39.0;24.0;33.3;36.5;24.0;31.6;8.0;23.3;;0.0;0.0;;;;;29.5;328.5;1012.7;33.0;10.0;;;;05:27:03;1545794823;19:06:30;1545843990;0.63;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['FBSK', '68240099999'];obs;Africa/Gaborone;132
1330;[[[48.685237, 31.051845], [48.686353, 31.005684], [48.739946, 31.006633], [48.738855, 31.052796], [48.685237, 31.051845]]];0;20/04/2019;-29;sen12floods_s1_labels_0227_2019_04_20;227;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0227_2019_04_20;'0227;20190420;['sen12flood\\0227\\S1B_IW_GRDH_1SDV_20190420T024547_20190420T024612_015884_01DD6F_1983_corrected_VH.tif', 'sen12flood\\0227\\S1B_IW_GRDH_1SDV_20190420T024547_20190420T024612_015884_01DD6F_1983_corrected_VV.tif'];31.02924129938664;48.71259785765262;30.4;17.8;24.9;28.9;17.8;24.3;9.0;40.2;;0.0;0.0;;;;29.5;17.6;330.4;1008.5;33.4;10.0;;;;06:42:21;1555726341;19:46:25;1555773385;0.53;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['OIAM', 'OIAW', '40811099999', '40780199999'];obs;Asia/Tehran;227
1331;[[[32.944248, -19.780024], [32.944232, -19.826293], [32.993124, -19.826301], [32.993126, -19.780032], [32.944248, -19.780024]]];0;12/03/2019;-39;sen12floods_s1_labels_0217_2019_03_12;217;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0217_2019_03_12;'0217;20190312;['sen12flood\\0217\\S1B_IW_GRDH_1SDV_20190312T162319_20190312T162344_015323_01CAFA_AB70_corrected_VH.tif', 'sen12flood\\0217\\S1B_IW_GRDH_1SDV_20190312T162319_20190312T162344_015323_01CAFA_AB70_corrected_VV.tif'];-19.80316360423436;32.96868249958349;25.5;20.1;22.8;25.5;20.1;22.8;16.1;66.8;;0.0;0.0;;;;;14.8;168.9;;25.9;27.6;;;;05:49:24;1552362564;18:06:11;1552406771;0.2;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['67897099999', '67983099999', '67299199999'];obs;Africa/Harare;217
1332;[[[32.525319, 0.304522], [32.525321, 0.258201], [32.571332, 0.258203], [32.57133, 0.304524], [32.525319, 0.304522]]];0;07/02/2019;39;sen12floods_s1_labels_39_2019_02_07;39;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_39_2019_02_07;'39;20190207;['sen12flood\\39\\S1A_IW_GRDH_1SDV_20190207T160454_20190207T160519_025825_02DF8C_59F6_corrected_VH.tif', 'sen12flood\\39\\S1A_IW_GRDH_1SDV_20190207T160454_20190207T160519_025825_02DF8C_59F6_corrected_VV.tif'];0.2813625;32.548325500000004;28.0;21.1;24.3;28.9;21.1;24.5;19.2;74.3;0.0;0.0;0.0;;;;;29.5;187.6;1016.1;40.4;9.5;;;;07:00:47;1549512047;19:07:04;1549555624;0.08;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['63682099999', '63705099999', 'HUEN', '63680099999'];obs;Africa/Kampala;39
1333;[[[48.743837, 31.53516], [48.744947, 31.489], [48.798815, 31.489939], [48.797732, 31.5361], [48.743837, 31.53516]]];0;25/02/2019;19;sen12floods_s1_labels_0275_2019_02_25;275;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0275_2019_02_25;'0275;20190225;['sen12flood\\0275\\S1A_IW_GRDH_1SDV_20190225T024629_20190225T024654_026080_02E8A0_D1D3_corrected_VH.tif', 'sen12flood\\0275\\S1A_IW_GRDH_1SDV_20190225T024629_20190225T024654_026080_02E8A0_D1D3_corrected_VV.tif'];31.51255167937847;48.77133275564739;23.6;13.8;18.2;23.6;13.8;18.2;7.4;51.0;;0.0;0.0;;;;;17.5;303.6;1017.2;23.3;10.0;;;;06:46:55;1551064615;18:09:34;1551105574;0.69;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['OIAW', '40811099999', 'OIAI', '40812099999'];obs;Asia/Tehran;275
1334;[[[48.739946, 31.006633], [48.741034, 30.96047], [48.794603, 30.961396], [48.79354, 31.007561], [48.739946, 31.006633]]];0;20/04/2019;-26;sen12floods_s1_labels_0230_2019_04_20;230;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0230_2019_04_20;'0230;20190420;['sen12flood\\0230\\S1B_IW_GRDH_1SDV_20190420T024547_20190420T024612_015884_01DD6F_1983_corrected_VH.tif', 'sen12flood\\0230\\S1B_IW_GRDH_1SDV_20190420T024547_20190420T024612_015884_01DD6F_1983_corrected_VV.tif'];30.984016800172007;48.767280859672375;30.6;18.1;25.1;29.1;18.1;24.5;9.3;40.2;;0.0;0.0;;;;29.5;18.9;330.6;1008.4;33.4;10.0;;;;06:42:11;1555726331;19:46:09;1555773369;0.53;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['OIAM', 'OIAW', '40811099999', '40780199999'];obs;Asia/Tehran;230
1335;[[[146.900071, -19.276997], [146.900043, -19.323268], [146.948784, -19.323288], [146.948798, -19.277017], [146.900071, -19.276997]]];1;23/02/2019;56;sen12floods_s1_labels_56_2019_02_23;56;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_56_2019_02_23;'56;20190223;['sen12flood\\56\\S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VH.tif', 'sen12flood\\56\\S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VV.tif'];-19.30014360770331;146.924423998993;30.3;26.9;28.4;34.2;29.4;31.8;23.1;73.5;0.299;100.0;8.33;['rain'];;;;24.7;75.3;1010.2;60.1;10.0;;;;06:07:53;1550866073;18:43:20;1550911400;0.61;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;['95296099999', 'CBGR', 'YBTL', '94294099999', '95295099999', '95293099999'];obs;Australia/Brisbane;56
1336;[[[32.609561, -25.678966], [32.60941, -25.7252], [32.660451, -25.725328], [32.660582, -25.679094], [32.609561, -25.678966]]];0;03/02/2019;117;sen12floods_s1_labels_0117_2019_02_03;117;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0117_2019_02_03;'0117;20190203;['sen12flood\\0117\\S1A_IW_GRDH_1SDV_20190203T163034_20190203T163059_025767_02DD85_552C_corrected_VH.tif', 'sen12flood\\0117\\S1A_IW_GRDH_1SDV_20190203T163034_20190203T163059_025767_02DD85_552C_corrected_VV.tif'];-25.70214850997407;32.635000990780824;33.0;22.0;27.4;37.0;22.0;29.2;21.2;70.3;0.0;0.0;0.0;;;;14.8;27.7;117.9;1014.0;37.9;11.1;;;;05:26:17;1549164377;18:39:52;1549211992;0.95;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['67341099999', '68297099999', 'FQMA'];obs;Africa/Maputo;117
1337;[[[146.656243, -19.369242], [146.656146, -19.415512], [146.704914, -19.415598], [146.704997, -19.369328], [146.656243, -19.369242]]];1;11/02/2019;75;sen12floods_s1_labels_0331_2019_02_11;331;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0331_2019_02_11;'0331;20190211;['sen12flood\\0331\\S1A_IW_GRDH_1SDV_20190211T194432_20190211T194457_025886_02E1B7_4856_corrected_VH.tif', 'sen12flood\\0331\\S1A_IW_GRDH_1SDV_20190211T194432_20190211T194457_025886_02E1B7_4856_corrected_VV.tif'];-19.39242110705882;146.68057499567823;36.0;25.9;30.0;37.0;25.9;32.8;21.9;67.7;0.0;0.0;0.0;;;;;24.1;67.3;1005.4;22.4;10.0;;;;06:03:21;1549829001;18:51:25;1549875085;0.21;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['CBGR', 'YBTL', '94294099999', '95295099999', '95293099999'];obs;Australia/Brisbane;331
1338;[[[32.525321, 0.258201], [32.525322, 0.211881], [32.571333, 0.211882], [32.571332, 0.258203], [32.525321, 0.258201]]];0;22/01/2019;31;sen12floods_s1_labels_31_2019_01_22;31;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_31_2019_01_22;'31;20190122;['sen12flood\\31\\S1B_IW_GRDH_1SDV_20190122T032731_20190122T032756_014601_01B34A_9A7F_corrected_VH.tif', 'sen12flood\\31\\S1B_IW_GRDH_1SDV_20190122T032731_20190122T032756_014601_01B34A_9A7F_corrected_VV.tif'];0.2350417500045097;32.548327082776524;27.0;20.0;23.9;28.8;20.0;24.2;20.1;80.1;0.4;100.0;4.17;['rain'];;;;22.3;180.2;1016.1;33.7;9.6;;;;06:58:05;1548129485;19:04:30;1548173070;0.54;Rain, Partially cloudy;Partly cloudy throughout the day with morning rain.;rain;['63682099999', '63705099999', 'HUEN', '63680099999'];obs;Africa/Kampala;31
1339;[[[146.656629, -19.184159], [146.656533, -19.23043], [146.705246, -19.230515], [146.705328, -19.184244], [146.656629, -19.184159]]];1;06/02/2019;47;sen12floods_s1_labels_0303_2019_02_06;303;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0303_2019_02_06;'0303;20190206;['sen12flood\\0303\\S1A_IW_GRDH_1SDV_20190206T084322_20190206T084356_025806_02DECC_48D4_corrected_VH.tif', 'sen12flood\\0303\\S1A_IW_GRDH_1SDV_20190206T084322_20190206T084356_025806_02DECC_48D4_corrected_VV.tif'];-19.20733810833306;146.680933995725;28.8;24.9;26.4;34.3;24.9;28.1;24.9;91.7;44.138;100.0;12.5;['rain'];;;;29.5;97.1;999.6;59.6;7.3;;;;06:00:57;1549396857;18:53:25;1549443205;0.04;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;['CBGR', 'YBTL', '94294099999', '95293099999'];obs;Australia/Brisbane;303
